LFQ intensity M10/S1	LFQ intensity M10/S2	LFQ intensity M10/S3	LFQ intensity M10/S5	LFQ intensity M11/G1	LFQ intensity M11/G2	LFQ intensity M11/G4	LFQ intensity M11/G5	LFQ intensity M12/S1	LFQ intensity M12/S4	LFQ intensity M13/G1	LFQ intensity M13/G2	LFQ intensity M13/G3	LFQ intensity M13/G4	LFQ intensity M13/G5	LFQ intensity M14/S3	LFQ intensity M14/S4	LFQ intensity M14/S5	LFQ intensity M15/S1	LFQ intensity M15/S10	LFQ intensity M15/S11	LFQ intensity M15/S2	LFQ intensity M15/S3	LFQ intensity M15/S4	LFQ intensity M15/S5	LFQ intensity M15/S6	LFQ intensity M15/S7	LFQ intensity M15/S8	LFQ intensity M15/S9	LFQ intensity M16/G1	LFQ intensity M16/G2	LFQ intensity M16/G3	LFQ intensity M16/G4	LFQ intensity M16/G5	LFQ intensity M17/G1	LFQ intensity M17/G2	LFQ intensity M17/G3	LFQ intensity M17/G4	LFQ intensity M17/G5	LFQ intensity M18/S1	LFQ intensity M18/S2	LFQ intensity M18/S3	LFQ intensity M18/S4	LFQ intensity M19/S1	LFQ intensity M19/S2	LFQ intensity M19/S3	LFQ intensity M19/S4	LFQ intensity M19/S5	LFQ intensity M19/S6	LFQ intensity M20/G1	LFQ intensity M20/G2	LFQ intensity M20/G3	LFQ intensity M20/G4	LFQ intensity M20/G5	LFQ intensity M20/G6	LFQ intensity M21/G2	LFQ intensity M21/G3	LFQ intensity M21/G4	LFQ intensity M23/G1	LFQ intensity M23/G10	LFQ intensity M23/G2	LFQ intensity M23/G3	LFQ intensity M23/G4	LFQ intensity M23/G5	LFQ intensity M23/G6	LFQ intensity M23/G7	LFQ intensity M23/G8	LFQ intensity M23/G9	LFQ intensity M24/S3	LFQ intensity M24/S4	LFQ intensity M24/S8	LFQ intensity M25/G1	LFQ intensity M25/G2	LFQ intensity M25/G3	LFQ intensity M25/G5	LFQ intensity M25/G6	LFQ intensity M25/G7	LFQ intensity M26/S1	LFQ intensity M26/S2	LFQ intensity M26/S3	LFQ intensity M26/S4	LFQ intensity M27/S1	LFQ intensity M27/S2	LFQ intensity M27/S3	LFQ intensity M27/S4	LFQ intensity M27/S5	LFQ intensity M27/S6	LFQ intensity M29/S1	LFQ intensity M29/S2	LFQ intensity M29/S3	LFQ intensity M29/S4	LFQ intensity M4/G1	LFQ intensity M4/G2	LFQ intensity M4/G3	LFQ intensity M4/G4	LFQ intensity M5/S1	LFQ intensity M5/S2	LFQ intensity M5/S3	LFQ intensity M5/S4	LFQ intensity M5/S5	LFQ intensity M5/S6	LFQ intensity M6/G1	LFQ intensity M6/G2	LFQ intensity M6/G3	LFQ intensity M6/G4	LFQ intensity M6/G5	LFQ intensity M6/G6	LFQ intensity M6/G7	LFQ intensity M6/G8	LFQ intensity M6/G9	LFQ intensity M7/S1	LFQ intensity M7/S3	LFQ intensity M7/S4	LFQ intensity M7/S5	LFQ intensity M7/S6	LFQ intensity M8/G1	LFQ intensity M8/G2	LFQ intensity M8/G3	LFQ intensity M8/G4	LFQ intensity M8/G5	LFQ intensity M8/G6	LFQ intensity M9/S1	LFQ intensity M9/S10	LFQ intensity M9/S11	LFQ intensity M9/S12	LFQ intensity M9/S3	LFQ intensity M9/S4	LFQ intensity M9/S6	LFQ intensity M9/S7	LFQ intensity M9/S8	LFQ intensity M9/S9	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names
11050000	0	23049000	6012300	6447100	8259400	0	4319300	0	13897000	16827000	25139000	41711000	23812000	21686000	39364000	20589000	13328000	16681000	20302000	0	16197000	11219000	0	12776000	20332000	7071300	12921000	29128000	0	3483500	14312000	0	10930000	11001000	7172800	14651000	6738100	10903000	12288000	0	0	0	7194800	12163000	10333000	6941100	0	16208000	11744000	52281000	33638000	23019000	20610000	14152000	11333000	4089000	9039700	0	7047900	11808000	25176000	0	26039000	15359000	4663900	6353600	9037600	4218000	43946000	0	17082000	0	0	13051000	25274000	0	0	7461600	9994500	11185000	0	0	0	4130500	11237000	0	5086700	4579000	0	0	0	19627000	9480800	11887000	5194800	9141900	7716900	15128000	5729500	3918200	3603900	5608900	19902000	13504000	19264000	9809500	13509000	14450000	13395000	12909000	6125000	0	10098000	0	0	0	8899700	13295000	17356000	7434000	11238000	9635600	6521900	7694700	6933800	19032000	9149800	13468000	22025000	0	5	5	5	24.6	24.6	24.6	27.853	0	13.828	696280000	94	Q91VJ2	Q91VJ2	Protein kinase C delta-binding protein	Prkcdbp
0	0	0	0	0	0	0	0	0	10108000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8476500	5519300	0	0	0	0	0	0	0	0	5258400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6945200	6501700	0	0	0	0	0	14990000	0	0	0	0	0	0	0	0	0	0	5470700	7178700	0	0	32619000	0	0	0	0	0	0	0	0	0	0	0	0	5967600	0	6161000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7910400	0	0	0	0	0	0	9510800	0	10884000	0	0	0	0	7653900	0	0	0	5	5	5	9.4	9.4	9.4	106.72	0.0011641	6.0868	208180000	22	Q91YR7	Q91YR7	Pre-mRNA-processing factor 6	Prpf6
12052000	0	0	0	0	9248300	11177000	0	0	8263600	0	0	0	0	0	0	0	11593000	6958400	8351500	0	0	0	0	0	0	8684400	0	0	0	12333000	8104800	7979700	0	0	9871300	0	0	10584000	4726900	0	9115500	0	8328600	0	0	12943000	0	8927300	8664600	5485700	0	0	10122000	9661700	12354000	11212000	8446300	9658600	0	7818700	0	10254000	0	0	0	0	0	8244800	0	0	8645700	0	0	0	0	9087600	0	0	0	0	0	0	0	0	7946800	0	7931700	0	8429400	0	0	0	0	7827500	11277000	7869300	0	0	0	0	8081500	8948600	0	8378100	0	0	0	8863400	0	0	0	0	8673700	0	13178000	0	9114900	0	0	11587000	5377900	7602700	8322100	9742000	12402000	0	11289000	0	6878900	0	8	5	5	32.4	20.1	20.1	34.786	0	9.9684	346120000	53	Q9CS42	Q9CS42	Ribose-phosphate pyrophosphokinase 2	Prps2
31560000	20614000	7667500	6785200	7654300	8973100	12150000	12454000	7989300	16332000	0	0	8857800	8414600	9604000	0	0	11052000	7198000	12087000	0	14723000	6654300	0	10687000	7975300	9627600	12658000	7803000	11729000	18683000	7752200	19479000	15505000	12462000	9914800	10520000	16851000	16787000	10032000	10451000	13513000	15361000	12977000	16566000	8144200	8656800	0	9894900	11125000	8857600	14240000	14138000	10318000	9910600	16543000	17824000	20966000	24249000	13831000	12593000	14823000	17495000	9581800	5430400	8901700	13880000	9149000	12602000	9284800	12736000	10088000	0	7615500	11139000	11417000	24339000	22964000	0	0	9302400	7880700	9074200	11401000	8421600	14223000	9410700	6210400	12063000	6347900	8848400	0	12111000	13858000	8222500	12385000	8734800	0	10519000	9694400	9652200	5321700	22841000	6858100	17480000	8748400	14627000	13195000	12715000	10170000	0	10051000	17248000	0	0	19961000	8593300	17043000	0	9180300	16309000	12307000	15599000	14763000	9892300	11079000	0	16234000	33770000	15590000	0	6	5	5	24.7	20.9	20.9	40.92	0	13.004	707310000	85	Q8BK37;Q5SWZ0;Q8R574;Q05BD4	Q8BK37;Q5SWZ0;Q8R574;Q05BD4	Phosphoribosyl pyrophosphate synthase-associated protein 2	Prpsap2
0	0	0	0	0	8048000	8049000	7520600	0	0	9256800	0	0	0	6712500	7569100	0	6512400	0	8753000	0	0	6794400	0	6891800	0	7108700	0	0	6372700	8207600	0	0	7839800	7592000	6282900	0	8990800	0	0	0	0	0	0	7612500	7082100	0	0	0	0	0	0	7332400	0	0	9766700	9915700	9514000	0	0	7039400	8125100	0	0	0	0	7135900	0	0	0	0	0	0	7974100	0	0	8415400	8880300	0	0	0	0	7895600	7871400	9138000	0	0	8350200	0	6569800	7002900	0	7361700	0	7174500	7757100	7905500	0	6290000	0	8361200	6541700	10340000	7696900	8084500	0	0	8308100	0	0	0	0	0	6534600	0	0	7005200	8148100	0	6519500	0	7345100	8076400	7147400	0	0	0	8203800	7008900	7963500	0	5	5	5	14.8	14.8	14.8	50.239	0	9.5205	339830000	42	Q8BIW1	Q8BIW1	Protein prune homolog	Prune
66594000	0	29681000	95996000	118730000	52818000	76450000	49960000	24432000	44224000	63888000	0	49230000	40495000	0	44642000	35699000	56566000	56578000	0	0	0	42470000	0	0	62098000	61164000	52806000	45788000	0	67211000	158680000	0	55267000	34511000	69098000	0	42266000	40836000	34173000	39527000	0	0	29233000	57268000	48375000	51106000	49374000	56607000	47042000	0	0	40475000	53433000	0	83876000	82160000	76709000	75810000	45098000	80351000	36635000	67961000	31867000	54806000	21704000	0	57713000	31043000	36298000	0	42027000	0	32255000	61396000	0	0	43705000	0	38045000	56715000	0	42450000	0	59309000	0	43882000	99567000	50671000	89516000	51150000	0	0	32216000	55221000	46195000	57737000	55704000	0	72964000	125530000	90130000	46003000	60252000	53255000	0	118580000	67164000	31133000	95768000	44537000	37330000	0	45214000	0	71946000	62047000	105490000	37428000	0	0	56317000	38690000	82103000	60105000	59098000	30785000	0	38216000	43489000	62373000	5	5	5	34	34	34	26.073	0	10.063	4270500000	116	A2VCP7;A2AU35;A0A1S6GWI1;Q8BHL8	A2VCP7;A2AU35;A0A1S6GWI1;Q8BHL8	Proteasome inhibitor PI31 subunit	Psmf1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12986000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	16.6	16.6	16.6	46.288	0.0064935	2.9284	73854000	12	B8ZXI1;Z4YJE9	B8ZXI1;Z4YJE9	Queuine tRNA-ribosyltransferase subunit QTRTD1	Qtrtd1
5356200	0	0	4775100	7791800	12095000	14003000	11105000	9093700	18411000	11534000	12217000	16887000	14902000	8681200	0	0	16400000	10630000	0	0	15024000	11301000	0	8043600	11549000	16382000	15274000	11021000	0	10410000	7140900	0	12354000	18946000	11287000	0	23933000	18233000	12607000	14049000	0	0	0	0	8165800	5596400	9479100	14275000	18616000	0	29736000	22867000	0	0	8576000	35606000	8217100	0	9810200	26697000	0	0	8352200	12762000	0	8824800	5539200	0	12674000	0	0	14741000	0	11881000	11487000	0	21322000	0	11690000	0	0	12349000	17840000	14562000	0	14228000	8732900	13199000	10523000	0	0	0	0	18290000	17087000	17421000	10607000	10879000	8728900	6486000	10181000	14754000	0	13348000	11932000	25103000	10684000	0	13953000	23602000	14183000	17365000	17222000	0	13984000	10849000	9327200	53747000	0	0	13506000	18541000	0	10688000	16824000	12138000	0	0	14338000	8772200	6	5	5	36.5	31	31	22.541	0	11.557	731530000	85	Q4FJL0;P61027;Q3U621;Q0PD42;Q9DD03;D3YUS4	Q4FJL0;P61027;Q3U621	Ras-related protein Rab-10	Rab10
156380000	63947000	80527000	123010000	121920000	74978000	149320000	77923000	99485000	105580000	50454000	84272000	73841000	37254000	78153000	82559000	68488000	65978000	77223000	78849000	150060000	111010000	78943000	93455000	75698000	70353000	76642000	100890000	89768000	72445000	68860000	90079000	58300000	93682000	117920000	86984000	45474000	94116000	91613000	51657000	70500000	52379000	26213000	101560000	91489000	95868000	76379000	89605000	102200000	82568000	94968000	75140000	104140000	105820000	121520000	104190000	101880000	105370000	82832000	72801000	62590000	32709000	67523000	106160000	88281000	18870000	85224000	95388000	104450000	94453000	97202000	100470000	63722000	77492000	120230000	76980000	68699000	103430000	57717000	99187000	82111000	13244000	78882000	89845000	59393000	83567000	81545000	90185000	115890000	86100000	83974000	81501000	95757000	104750000	69921000	78845000	66279000	112790000	95432000	103700000	119620000	85784000	76829000	105750000	89589000	107260000	92991000	116650000	92048000	107900000	81766000	75398000	11926000	106100000	0	97655000	77636000	49596000	96212000	97838000	137130000	110440000	78462000	92468000	87718000	83914000	108720000	107010000	72188000	92925000	98635000	32	32	5	37.8	37.8	7.9	139.55	0	229.05	5607800000	1078	A0A0N4SW73;Q6ZQ33	A0A0N4SW73;Q6ZQ33		Rab11fip5
17684000	54237000	0	18394000	0	22916000	26046000	0	17551000	0	27891000	0	26746000	0	22435000	31747000	0	35068000	20402000	26084000	0	20898000	0	44033000	13151000	0	38217000	20644000	13552000	6485600	38261000	22120000	0	15605000	9091300	25635000	0	37617000	12464000	0	13280000	34643000	13749000	37297000	10486000	0	39537000	0	0	35380000	24807000	0	20390000	10550000	14063000	16768000	15002000	28882000	42002000	19626000	0	14818000	38921000	0	0	25005000	38706000	0	34239000	0	0	0	25078000	0	29906000	0	33953000	29920000	0	0	10030000	17044000	19740000	0	24690000	0	31373000	20798000	11721000	18783000	14889000	0	0	14388000	40076000	38129000	35338000	0	0	0	9655500	24449000	6071300	11882000	42468000	0	38690000	12963000	15234000	0	50389000	0	22111000	0	0	16577000	14905000	26201000	13472000	19462000	0	0	0	24123000	25375000	36924000	14898000	7804800	29647000	0	0	13	6	5	61.2	33.3	28.4	22.187	0	43.886	1169100000	123	Q0PD66;Q9D1G1;Q3V3C2	Q0PD66;Q9D1G1;Q3V3C2	Ras-related protein Rab-1B	Rab1b
74198000	47523000	25051000	39053000	33617000	27750000	41323000	42323000	20745000	29726000	59373000	49521000	51402000	41456000	47621000	42137000	34017000	35420000	36970000	23064000	23719000	49034000	51698000	25131000	0	24317000	44592000	43742000	36117000	34839000	45062000	28273000	37684000	0	46667000	41476000	0	46316000	34684000	34584000	36977000	49005000	65440000	36088000	34432000	19443000	23983000	41335000	35201000	39160000	73491000	31884000	44424000	39325000	34272000	41440000	45333000	38504000	64764000	33046000	31494000	39801000	59806000	28888000	43097000	37674000	43399000	27521000	31892000	16359000	37685000	30200000	34421000	38623000	33622000	25881000	34924000	41725000	33918000	55854000	42241000	69054000	68259000	30803000	47372000	40720000	40886000	34757000	32229000	39421000	38234000	31763000	35907000	56160000	59560000	60896000	47131000	33879000	27346000	38099000	67004000	42550000	34593000	39920000	42942000	32771000	51829000	44409000	42217000	43419000	47787000	36938000	67355000	47583000	0	50358000	46488000	42207000	45319000	33704000	33105000	34118000	29196000	46872000	40167000	50243000	48030000	45145000	52385000	38732000	24879000	9	9	5	48.1	48.1	24.3	23.349	0	38.854	2644300000	306	Q9JIW9;Q8CCG5;F6QC68	Q9JIW9;Q8CCG5	Ras-related protein Ral-B	Ralb
0	0	0	0	0	0	6697600	5837000	0	7541400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7814400	0	0	0	4971200	0	0	0	0	0	0	0	0	0	6940400	0	0	0	0	0	0	0	7557200	0	0	0	0	0	7268500	0	0	0	0	0	0	0	0	5780300	0	0	0	0	0	6608600	0	0	0	0	0	0	0	0	0	0	7002100	0	0	0	0	0	0	0	0	0	0	4308600	0	0	4815800	6049900	0	0	0	0	6047600	5256700	0	0	0	0	0	0	0	0	0	0	0	0	6031800	0	0	6049500	0	7638100	0	0	0	5	5	5	14.5	14.5	14.5	59.026	0.0024239	4.5596	184550000	15	A0A0R4J2B6;Q8BX09;A0A087WST2;A0A087WRV7;A0A087WQU2	A0A0R4J2B6;Q8BX09;A0A087WST2	Retinoblastoma-binding protein 5	Rbbp5
0	0	0	7633600	3583600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5578100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7316000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6966600	0	0	7753200	7571500	0	0	0	0	0	0	0	0	0	0	0	10338000	6425000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	14.5	14.5	14.5	46.699	0.0019364	5.0326	139140000	17	A0A1D5RLR3;B2RUP0;Q8C5L7;Q8C545	A0A1D5RLR3;B2RUP0;Q8C5L7;Q8C545	RNA-binding protein 34	Rbm34
0	0	0	0	8882600	6313200	5990600	7474200	0	0	9541800	0	0	0	5966900	0	7662400	7886500	0	6536900	0	0	0	0	0	12421000	0	0	0	0	0	0	0	6708800	0	7400800	0	0	7021300	8501200	0	8220100	0	0	6342500	8993200	0	9168600	8615900	0	0	5324900	8511900	4552900	6495000	7415300	5565100	6268700	0	0	5561400	0	0	8875100	8631600	0	0	0	0	9271800	0	7475400	0	0	9000800	0	0	4970000	12454000	0	0	0	0	0	0	6415700	0	8010000	11098000	7802300	0	0	0	0	7176200	0	0	8252100	0	7865400	0	10744000	6604300	8321100	0	0	0	6534800	5006300	6262100	5653100	8497200	0	0	0	8249400	0	10330000	0	0	0	0	6374800	7370600	6612400	0	0	8046000	0	6954600	0	5	5	5	27.3	27.3	27.3	37.584	0	9.0539	302720000	55	Q3UGN4;E9Q7G6;Q9WTS9;Q8VC70	Q3UGN4;E9Q7G6;Q9WTS9;Q8VC70	RNA-binding motif, single-stranded-interacting protein 2	Rbms2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8776900	0	0	23851000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19233000	0	0	13824000	0	0	0	0	0	10001000	0	17329000	12887000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22196000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	28.4	28.4	28.4	15.609	0.00927	2.5315	134370000	10	Q059R7;Q08652	Q059R7;Q08652	Retinol-binding protein 2	Rbp2
8625800	0	11318000	0	0	8102200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6913600	0	0	0	0	0	0	0	0	0	0	0	0	8552500	0	0	0	0	0	0	0	0	7725000	7072100	0	0	0	0	0	5789100	0	0	7554400	0	0	0	0	0	0	0	8651500	0	0	4918700	0	0	0	0	0	0	0	4966600	0	0	7097400	0	0	0	5498500	8342600	0	6962400	6578900	0	0	5814600	0	0	7398200	0	0	0	10112000	0	0	0	0	6164000	6404300	0	0	0	0	0	0	8120100	0	0	8351400	0	0	6286700	8204100	0	0	0	0	0	5907400	7979300	5	5	5	22.8	22.8	22.8	44.114	0.0024006	4.4184	200090000	23	Q3UZA1	Q3UZA1	CapZ-interacting protein	Rcsd1
0	0	0	0	0	0	8375400	0	0	0	0	0	0	0	0	0	0	0	4207800	0	0	0	0	0	0	0	5401500	0	0	0	5990300	7041100	0	0	0	5426400	0	0	0	0	0	6464500	0	6861700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7801600	0	0	0	0	0	0	0	5953300	0	0	0	0	0	0	0	6041100	0	0	7023700	0	4256100	0	0	0	0	4774900	4598400	0	0	0	0	0	6733700	0	0	5459300	0	0	0	0	0	0	0	0	0	0	0	0	8884200	0	0	0	0	0	0	5068100	5986400	0	0	0	0	0	5	5	5	14.9	14.9	14.9	40.918	0.00060295	6.9173	188270000	20	Q3UI84;Q99J62;D3Z7I8;D6RGM1	Q3UI84;Q99J62	Replication factor C subunit 4	Rfc4
0	0	0	33792000	13648000	0	12009000	26786000	0	8625700	14859000	0	0	0	0	21536000	0	0	18946000	0	0	0	21803000	0	0	14723000	0	0	9003200	0	0	0	0	0	0	8732800	0	0	0	31595000	0	0	18567000	0	12888000	0	20633000	0	12513000	0	0	0	0	0	0	0	0	0	0	11545000	14919000	0	0	13508000	18876000	0	0	0	12793000	0	0	18348000	0	0	18316000	0	10770000	0	0	0	0	0	10287000	0	16521000	12039000	0	22238000	0	0	0	0	0	0	16073000	16650000	19931000	0	13208000	12676000	12087000	25853000	0	0	16736000	0	0	12976000	0	0	0	0	0	12749000	0	17830000	17270000	0	0	0	13817000	0	13744000	17055000	24458000	10852000	0	0	0	9609400	0	5	5	5	42.9	42.9	42.9	23.05	0.00031397	8.1963	613000000	73	Q9D3I8;B7ZWB1;Q504P9;Q2MDG1;Q2MDF7;Q9JI43;Q2MDG0;B7ZWM1;Q2MDF8	Q9D3I8;B7ZWB1;Q504P9;Q2MDG1;Q2MDF7		Rhox4a;Rhox4e;Rhox4c;Rhox4g
0	0	11575000	9481900	7981900	7328700	6978800	8496300	0	6305800	9412900	10472000	6081900	0	6771600	9918000	0	5890500	7300200	0	0	7571400	10646000	0	9347000	0	9662500	0	8252900	7763700	7051700	6411700	0	10201000	0	7630900	0	0	0	0	9205300	4738800	0	9463600	8439800	10060000	9293300	8777900	0	7369900	0	0	6626800	7121900	16322000	7828700	6184500	0	0	0	7409000	10824000	7624900	6226600	7591500	0	8556100	9034800	8938700	0	8396700	7871500	18659000	6476300	7860600	5881600	10979000	0	0	12426000	0	0	0	0	7974400	0	0	6588700	0	7478800	7839500	0	0	11289000	7361500	8229600	8015600	0	0	7121100	11476000	8742200	7700000	13316000	5201800	0	7440400	0	0	9146100	4968000	6848900	0	0	0	9555800	19727000	8489500	0	0	11285000	10429000	6305200	9610000	8102100	7318000	0	0	7445600	6102900	12291000	7	5	5	26.4	19	19	42.612	0	20.505	418830000	94	A0A068BFS4;O35730	A0A068BFS4;O35730	E3 ubiquitin-protein ligase RING1	Ring1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3861400	0	0	0	0	5827600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	11.4	11.4	11.4	74.854	0.0082295	2.6834	196820000	5	Q60855;F7D1J2	Q60855;F7D1J2	Receptor-interacting serine/threonine-protein kinase 1	Ripk1
0	0	0	39331000	4038200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166690000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90001000	0	70055000	0	0	0	0	0	0	0	0	0	27691000	0	0	0	0	0	34303000	0	0	41384000	0	14495000	0	0	0	0	0	145480000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42535000	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	27.8	27.8	27.8	34.08	0	10.346	1188900000	52	Q3U3G2;Q91YL2	Q3U3G2;Q91YL2	E3 ubiquitin-protein ligase RNF126	Rnf126
4271600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19951000	0	0	0	0	0	0	0	0	0	0	0	0	27983000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31922000	0	0	28946000	0	0	0	0	15050000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36978000	0	0	0	0	0	0	15932000	0	0	0	0	7	7	5	5.7	5.7	4.3	158.17	0.003889	3.8985	399230000	23	P70335;Q3UE22;Q3TBE0	P70335	Rho-associated protein kinase 1	Rock1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4844600	0	0	0	0	0	0	0	0	5560300	0	0	5021100	0	0	0	4418200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6119700	0	0	0	0	0	0	0	0	0	0	0	0	7	5	5	8.4	7	7	160.61	0	12.049	85061000	22	F8VPK5;P70336;Q3TR46;Q3UMT5;Q6A035;Q8CC95	F8VPK5;P70336;Q3TR46;Q3UMT5	Rho-associated protein kinase;Rho-associated protein kinase 2	Rock2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9019400	0	0	0	0	0	0	0	0	0	0	0	9407600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9096700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7522600	0	0	0	0	0	5	5	5	14.9	14.9	14.9	63.012	0.00089472	6.6034	311140000	33	Q8C6B2;D3Z7S7;D3YXC9;D3Z4N1	Q8C6B2;D3Z7S7	Rhotekin	Rtkn
0	0	0	0	0	0	0	0	0	0	0	0	0	5444100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4931100	0	0	0	0	0	0	0	5883500	0	5693600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5283600	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	12.7	12.7	12.7	72.322	0.0047883	3.5164	65160000	10	Q8BRF7	Q8BRF7	Sec1 family domain-containing protein 1	Scfd1
29130000	0	18299000	14980000	22512000	20759000	13389000	21098000	16918000	14267000	12018000	19503000	13448000	15494000	17485000	0	8542400	14099000	14793000	15145000	0	17325000	15741000	8598000	25949000	26259000	15239000	16508000	12609000	22228000	13613000	23245000	10784000	21810000	24447000	17635000	13062000	14827000	25955000	23150000	19841000	15185000	10425000	9120700	17457000	12235000	10683000	23723000	18112000	11630000	15564000	13783000	18078000	14845000	24684000	20548000	20124000	0	5479200	12272000	12963000	43471000	14599000	12227000	17558000	21453000	12598000	12746000	21991000	10799000	0	17428000	17503000	7992600	17968000	21038000	18567000	15761000	12130000	15326000	12392000	0	17913000	19147000	13714000	13110000	22941000	18980000	20872000	14560000	22542000	0	16268000	11808000	15367000	18405000	9094400	22672000	26191000	19608000	24479000	16272000	29153000	22526000	12143000	0	9991800	25062000	13503000	28337000	9038200	18012000	0	19633000	0	25202000	15681000	15452000	13153000	19214000	13449000	16716000	14057000	18154000	10598000	11649000	24256000	28234000	9930600	26582000	21225000	5	5	5	46.3	46.3	46.3	13.537	0	64.658	1095800000	239	A0A087WPM0;Q3UQA7;A0A087WNU1	A0A087WPM0;Q3UQA7;A0A087WNU1	Selenoprotein H	Selh
